notice_name,document_number,document_date,organization,url,match_reason
屎尿浄化槽の設置に係る放流の同意について,住指発第四〇九号,1988-10-27,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000166/81000166.html,priority_accept_org: 建築指導課
土地対策に関連する建築行政の推進について,建設省住街発第一〇三号,1988-10-19,建設省住宅局建築指導課長・建設省住宅局市街地建築課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000165/81000165.html,priority_accept_org: 建築指導課
公団等に係る土地区画整理事業資金収益回収特別貸付金貸付要領,建設省都区発六六号,1988-09-16,建設省都市局長,http://www.mlit.go.jp/notice/noticedata/sgml/047/77000231/77000231.html,strong_accept: 土地区画整理
コンクリートの耐久性確保に係る措置の運用状況の調査について,建設省住指発第三九九号,1988-08-29,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000164/81000164.html,priority_accept_org: 建築指導課
既存建築物の吹付けアスベスト粉じん飛散防止対策の推進について,建設省住指発第二三〇号,1988-06-30,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000162/81000162.html,priority_accept_org: 建築指導課
既存建築物の吹付けアスベスト粉じん飛散防止処理に関する適切な工事計画の作成及び施工について,建設省住指発第二三一号,1988-06-30,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000163/81000163.html,priority_accept_org: 建築指導課
燃焼機器等に直結する排気筒に対する安全対策について,建設省住指発第二二八号,1988-06-27,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000161/81000161.html,priority_accept_org: 建築指導課
建設業法の一部を改正する法律の施行について,建設省経建発第一一〇号,1988-06-06,事務次官通知,http://www.mlit.go.jp/notice/noticedata/sgml/013/74000365/74000365.html,strong_accept: 建設業法
建設業法の一部を改正する法律の施行について,建設省経建発第一一〇号の二,1988-06-06,事務次官通知,http://www.mlit.go.jp/notice/noticedata/sgml/013/74000366/74000366.html,strong_accept: 建設業法
建設業法第十五条第二号イの国土交通大臣が定める試験及び免許,建設省告示第千三百十七号,1988-06-06,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1988/26226000/26226000.html,strong_accept: 建設業法
建設業法施行令第二十七条の十第一項の表に掲げる額から減じる額,建設省告示第千三百十八号,1988-06-06,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1988/26237000/26237000.html,strong_accept: 建設業法
給油所に係る建築確認の際の取扱いについて,建設省住指発第一九〇号,1988-05-31,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000160/81000160.html,priority_accept_org: 建築指導課
枠組壁工法の技術的基準の運用について,建設省住指発第一一二号,1988-04-01,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000159/81000159.html,priority_accept_org: 建築指導課
屎尿浄化槽の構造基準の改正について,建設省住指発第七四号,1988-03-08,建設省住宅局建築指導課長,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000157/81000157.html,priority_accept_org: 建築指導課
型式認定浄化槽に係るラベル制度について,,1988-03-08,建設省住宅局建築指導課建設専門官,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000158/81000158.html,priority_accept_org: 建築指導課
産業技術振興資金(新建築技術振興)融資制度の実施について,建設省住指発第六三号,1988-02-26,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000156/81000156.html,priority_accept_org: 建築指導課
身体障害者対応建築物整備促進事業融資制度の実施について,建設省住指発第六二号,1988-02-26,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000155/81000155.html,priority_accept_org: 建築指導課
大気汚染防止法施行令及び同法施行規則の一部改正等に係る非常用の建築設備の取扱いについて,建設省住指発第六一号,1988-02-01,建設省住宅局建築指導課長,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000154/81000154.html,priority_accept_org: 建築指導課
民間建築物における吹付けアスベストに関する調査について,建設省住指発第二一号,1988-01-25,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000152/81000152.html,priority_accept_org: 建築指導課
懸垂物調査の実施について,建設省住指発第二二号,1988-01-25,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000153/81000153.html,priority_accept_org: 建築指導課
建築基準法の一部を改正する法律等の施行について,建設省住街発第一一〇号,1987-12-03,建設省住宅局建築指導課長・建設省住宅局市街地建築課長,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000151/81000151.html,priority_accept_org: 建築指導課
建築基準法の一部を改正する法律等の施行について,建設省住指発第三九五号,1987-12-03,建設省住宅局長,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000150/81000150.html,strong_accept: 建築基準法
建築基準法の一部を改正する法律等の施行について,住指発第三九四号,1987-12-03,建設事務次官,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000149/81000149.html,strong_accept: 建築基準法
建設業法施行令第二十七条の七の規定による昭和四十五年建設省告示第七百五十八号に定めるほか、技術検定の学科試験又は実地試験の免除を受けることができる者及び免除の範囲,建設省告示第千九百四十六号,1987-11-19,建設省,http://www.mlit.go.jp/notice/noticedata/sgml/1987/26236a02/26236a02.html,strong_accept: 建設業法
中小規模膜構造建築物及び特定膜構造建築物について,建設省住指発第三九七号,1987-11-16,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000148/81000148.html,priority_accept_org: 建築指導課
建築基準法第三八条及び第六七条の二の規定に基づく認定について(特定膜構造建築物),建設省東住指発第三六二号—三,1987-11-16,建設省住宅局建築指導課長通知,http://www.mlit.go.jp/notice/noticedata/sgml/101/81000146/81000146.html,priority_accept_org: 建築指導課
通常の火災時の加熱に対して耐力の低下を有効に防止することができる主要構造部である柱又ははりを接合する継手又は仕口の構造方法を定める件,建設省告示第千九百一号,1987-11-10,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006638.pdf,priority_accept_org: 建築指導課
外壁、主要構造部である柱及びはり、床、床の直下の天井、屋根、屋根の直下の天井並びに国土交通大臣が指定する建築物の部分の構造方法を定める件,建設省告示第千九百五号,1987-11-10,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006641.pdf,priority_accept_org: 建築指導課
耐火構造の床又は壁を貫通する給水管、配電管その他の管の部分及びその周囲の部分の構造方法を定める件,建設省告示第千九百号,1987-11-10,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006637.pdf,priority_accept_org: 建築指導課
建築基準法施行令第百三十六条の二第二号の規定に基づく外壁の開口部の面積に関する基準,建設省告示第千九百三号,1987-11-10,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006640.pdf,priority_accept_org: 建築指導課
建築基準法施行令第百十五条の二第一項第九号の規定に基づく通常の火災により建築物全体が容易に倒壊するおそれのない構造であることを確かめるための構造計算の基準,建設省告示第千九百二号,1987-11-10,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006639.pdf,priority_accept_org: 建築指導課
建築基準法施行令第四十六条第二項第一号ハ等の規定に基づく木造若しくは鉄骨造の建築物又は建築物の構造部分が構造耐力上安全であることを確かめるための構造計算の基準,建設省告示第千八百九十九号,1987-11-10,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006636.pdf,priority_accept_org: 建築指導課
建築基準法施行令第四十二条第一項の規定に基づく地盤が軟弱な区域として特定行政庁が区域を指定する基準,建設省告示第千八百九十七号,1987-11-10,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006634.pdf,priority_accept_org: 建築指導課
建築基準法施行令第四十六条第二項第一号イの規定に基づく構造耐力上主要な部分である柱及び横架材に使用する集成材その他の木材の品質の強度及び耐久性に関する基準,建設省告示第千八百九十八号,1987-11-10,国土交通省住宅局建築指導課,http://www.mlit.go.jp/notice/noticedata/pdf/201703/00006635.pdf,priority_accept_org: 建築指導課
建設省土地区画整理事業測量作業規程運用基準について,建設省都区発第六三号,1987-10-21,都市局区画整理課長,http://www.mlit.go.jp/notice/noticedata/sgml/043/77000115/77000115.html,strong_accept: 土地区画整理
